Latitude,Longitude,Elevation
29.03170000,-81.1794400,18.0
29.03165000,-81.1794300,18.0
29.03160000,-81.1793900,18.0
29.03158000,-81.1793500,19.0
29.03158000,-81.1792900,19.0
29.03216000,-81.1788600,22.0
29.03264000,-81.1784200,16.0
29.03279000,-81.1782400,16.0
29.03300000,-81.1780800,18.0
29.03349000,-81.1778100,20.0
29.03356000,-81.1777700,20.0
29.03416000,-81.1773300,18.0
29.03476000,-81.1770700,18.0
29.03528000,-81.1768000,16.0
29.03562000,-81.1767500,21.0
29.03622000,-81.1767100,23.0
29.03681000,-81.1766700,19.0
29.03758000,-81.1766700,21.0
29.03801000,-81.1766700,21.0
29.03836000,-81.1767000,21.0
29.03861000,-81.1767800,20.0
29.03875000,-81.1768600,19.0
29.03905000,-81.1771300,19.0
29.03928000,-81.1773600,23.0
29.03953000,-81.1775500,22.0
29.04000000,-81.1778800,17.0
29.04027000,-81.1784000,20.0
29.04038000,-81.1785400,20.0
29.04080000,-81.1789000,18.0
29.04127000,-81.1791600,21.0
29.04161000,-81.1793100,22.0
29.04228000,-81.1795000,21.0
29.04267000,-81.1798300,22.0
29.04341000,-81.1801200,15.0
29.04416000,-81.1801300,17.0
29.04469000,-81.1800900,12.0
29.04534000,-81.1799500,15.0
29.04576000,-81.1799600,16.0
29.04628000,-81.1799900,18.0
29.04680000,-81.1800300,17.0
29.04761000,-81.1800100,20.0
29.04834000,-81.1798400,17.0
29.04869000,-81.1798300,13.0
29.04884000,-81.1798200,11.0
29.04971000,-81.1800000,10.0
29.05041000,-81.1801100,14.0
29.05082000,-81.1803900,15.0
29.05138000,-81.1804500,18.0
29.05200000,-81.1803300,16.0
29.05265000,-81.1803600,14.0
29.05331000,-81.1805300,16.0
29.05397000,-81.1808100,18.0
29.05458000,-81.1811600,17.0
29.05510000,-81.1813900,18.0
29.05545000,-81.1815100,20.0
29.05564000,-81.1817300,19.0
29.05580000,-81.1817700,19.0
29.05613000,-81.1817100,19.0
29.05625000,-81.1817300,18.0
29.05636000,-81.1817400,17.0
29.05679000,-81.1819600,16.0
29.05732000,-81.1822200,17.0
29.05740000,-81.1822600,18.0
29.05782000,-81.1824900,20.0
29.05837000,-81.1827000,18.0
29.05903000,-81.1828400,13.0
29.05927000,-81.1830800,14.0
29.05993000,-81.1832700,18.0
29.06001000,-81.1835800,20.0
29.06009000,-81.1839600,19.0
29.06011000,-81.1842900,15.0
29.06011000,-81.1843700,14.0
29.06011000,-81.1844300,13.0
29.06011000,-81.1844900,12.0
29.06011000,-81.1845500,11.0
29.06011000,-81.1846000,10.0
29.06011000,-81.1847200,9.0
29.06011000,-81.1847800,9.0
29.06011000,-81.1848400,10.0
29.06011000,-81.1849200,11.0
29.06011000,-81.1850100,12.0
29.06013000,-81.1850900,13.0
29.06013000,-81.1851500,14.0
29.06015000,-81.1852300,15.0
29.06015000,-81.1852900,16.0
29.06015000,-81.1853500,16.0
29.06015000,-81.1854100,16.0
29.06015000,-81.1854800,16.0
29.06015000,-81.1855600,16.0
29.06015000,-81.1856400,16.0
29.06015000,-81.1857000,16.0
29.06015000,-81.1857800,16.0
29.06015000,-81.1858500,16.0
29.06013000,-81.1859100,17.0
29.06013000,-81.1859900,17.0
29.06011000,-81.1860500,18.0
29.06011000,-81.1861300,18.0
29.06010000,-81.1862100,19.0
29.06008000,-81.1862800,20.0
29.06006000,-81.1863600,21.0
29.06005000,-81.1864600,22.0
29.06003000,-81.1865400,23.0
29.06001000,-81.1866200,24.0
29.05999000,-81.1866800,24.0
29.05998000,-81.1867500,24.0
29.05998000,-81.1868300,23.0
29.05998000,-81.1869100,23.0
29.05998000,-81.1869700,22.0
29.05998000,-81.1870300,22.0
29.05998000,-81.1871100,20.0
29.05998000,-81.1871600,20.0
29.05998000,-81.1872200,19.0
29.05998000,-81.1872800,18.0
29.05998000,-81.1873400,17.0
29.05998000,-81.1874000,16.0
29.05998000,-81.1874800,15.0
29.05998000,-81.1875600,15.0
29.05998000,-81.1876100,16.0
29.05998000,-81.1876700,16.0
29.05998000,-81.1877300,17.0
29.05998000,-81.1877900,18.0
29.05998000,-81.1878500,18.0
29.05996000,-81.1879300,19.0
29.05996000,-81.1879800,20.0
29.05996000,-81.1880400,20.0
29.05996000,-81.1881000,21.0
29.05996000,-81.1881600,21.0
29.05996000,-81.1882400,21.0
29.05996000,-81.1883200,21.0
29.05996000,-81.1884000,21.0
29.05996000,-81.1884500,21.0
29.05996000,-81.1885100,21.0
29.05996000,-81.1885700,21.0
29.05996000,-81.1886300,20.0
29.05996000,-81.1886900,20.0
29.05996000,-81.1887500,19.0
29.05996000,-81.1888100,18.0
29.05994000,-81.1888600,18.0
29.05993000,-81.1888600,18.0
29.05993000,-81.1889400,17.0
29.05993000,-81.1890000,16.0
29.05993000,-81.1890600,16.0
29.05993000,-81.1891400,15.0
29.05993000,-81.1892200,15.0
29.05993000,-81.1892700,15.0
29.05989000,-81.1893500,15.0
29.05984000,-81.1894300,16.0
29.05981000,-81.1894900,17.0
29.05979000,-81.1895500,18.0
29.05976000,-81.1896100,19.0
29.05974000,-81.1896700,20.0
29.05972000,-81.1897200,21.0
29.05972000,-81.1897800,21.0
29.05972000,-81.1898400,21.0
29.05970000,-81.1899000,21.0
29.05969000,-81.1899600,21.0
29.05964000,-81.1899800,21.0
29.05960000,-81.1900200,21.0
29.05957000,-81.1900600,21.0
29.05953000,-81.1901000,21.0
29.05953000,-81.1901500,21.0
29.05957000,-81.1902100,20.0
29.05960000,-81.1902700,20.0
29.05964000,-81.1903300,20.0
29.05969000,-81.1903700,20.0
29.05974000,-81.1903900,20.0
29.05979000,-81.1904100,20.0
29.05986000,-81.1904100,21.0
29.05991000,-81.1904100,21.0
29.05996000,-81.1904100,21.0
29.06003000,-81.1904100,21.0
29.06008000,-81.1903900,21.0
29.06013000,-81.1903900,20.0
29.06020000,-81.1903700,20.0
29.06025000,-81.1903700,20.0
29.06030000,-81.1903700,19.0
29.06035000,-81.1903700,19.0
29.06040000,-81.1903700,19.0
29.06042000,-81.1903100,19.0
29.06046000,-81.1902100,19.0
29.06047000,-81.1901500,19.0
29.06049000,-81.1901000,19.0
29.06052000,-81.1900400,19.0
29.06056000,-81.1899800,20.0
29.06061000,-81.1899200,20.0
29.06068000,-81.1898600,20.0
29.06071000,-81.1898200,21.0
29.06078000,-81.1897600,21.0
29.06085000,-81.1897000,21.0
29.06090000,-81.1896900,21.0
29.06097000,-81.1896300,21.0
29.06104000,-81.1895700,20.0
29.06109000,-81.1895300,20.0
29.06116000,-81.1894700,19.0
29.06121000,-81.1894500,19.0
29.06126000,-81.1894100,19.0
29.06131000,-81.1893700,19.0
29.06134000,-81.1893100,19.0
29.06138000,-81.1892700,19.0
29.06141000,-81.1892000,19.0
29.06145000,-81.1891400,19.0
29.06145000,-81.1890800,19.0
29.06146000,-81.1890000,19.0
29.06146000,-81.1889400,20.0
29.06148000,-81.1888600,20.0
29.06148000,-81.1887900,19.0
29.06148000,-81.1887100,19.0
29.06148000,-81.1886500,18.0
29.06148000,-81.1885700,18.0
29.06148000,-81.1884900,17.0
29.06150000,-81.1884000,16.0
29.06151000,-81.1883400,16.0
29.06153000,-81.1882600,16.0
29.06157000,-81.1882000,16.0
29.06160000,-81.1881200,15.0
29.06162000,-81.1880600,15.0
29.06165000,-81.1880200,15.0
29.06169000,-81.1879800,15.0
29.06172000,-81.1879500,15.0
29.06175000,-81.1879100,15.0
29.06179000,-81.1878700,16.0
29.06175000,-81.1878100,15.0
29.06174000,-81.1877500,15.0
29.06167000,-81.1877100,15.0
29.06163000,-81.1876700,15.0
29.06160000,-81.1876300,15.0
29.06158000,-81.1875600,15.0
29.06155000,-81.1875200,15.0
29.06153000,-81.1874600,15.0
29.06150000,-81.1874000,15.0
29.06150000,-81.1873400,15.0
29.06148000,-81.1872400,15.0
29.06148000,-81.1871600,16.0
29.06148000,-81.1871100,16.0
29.06148000,-81.1870300,17.0
29.06148000,-81.1869500,17.0
29.06148000,-81.1868900,18.0
29.06148000,-81.1868300,18.0
29.06148000,-81.1867700,19.0
29.06150000,-81.1866800,20.0
29.06150000,-81.1866200,20.0
29.06151000,-81.1865400,20.0
29.06151000,-81.1864600,20.0
29.06153000,-81.1863800,20.0
29.06155000,-81.1863000,20.0
29.06155000,-81.1862100,20.0
29.06157000,-81.1861100,20.0
29.06158000,-81.1860500,20.0
29.06158000,-81.1859900,19.0
29.06160000,-81.1858900,18.0
29.06162000,-81.1858000,17.0
29.06163000,-81.1857400,17.0
29.06163000,-81.1856600,16.0
29.06165000,-81.1856000,15.0
29.06163000,-81.1852700,15.0
29.06163000,-81.1852100,15.0
29.06163000,-81.1851500,16.0
29.06163000,-81.1850700,16.0
29.06163000,-81.1850100,17.0
29.06165000,-81.1849600,17.0
29.06167000,-81.1848800,17.0
29.06169000,-81.1848200,17.0
29.06170000,-81.1847600,17.0
29.06172000,-81.1847000,17.0
29.06172000,-81.1846400,16.0
29.06175000,-81.1845800,15.0
29.06177000,-81.1845300,14.0
29.06181000,-81.1844700,14.0
29.06184000,-81.1844100,13.0
29.06187000,-81.1843500,13.0
29.06191000,-81.1842700,13.0
29.06196000,-81.1842100,13.0
29.06199000,-81.1841400,13.0
29.06204000,-81.1840600,13.0
29.06208000,-81.1840000,13.0
29.06213000,-81.1839200,12.0
29.06216000,-81.1838800,12.0
29.06218000,-81.1838200,12.0
29.06223000,-81.1837600,11.0
29.06225000,-81.1837100,11.0
29.06228000,-81.1836700,10.0
29.06232000,-81.1836100,10.0
29.06235000,-81.1835500,10.0
29.06237000,-81.1834900,10.0
29.06240000,-81.1834100,10.0
29.06242000,-81.1833500,10.0
29.06245000,-81.1832900,10.0
29.06247000,-81.1832400,10.0
29.06255000,-81.1833000,10.0
29.06313000,-81.1824000,16.0
29.06371000,-81.1815700,14.0
29.06398000,-81.1813800,16.0
29.06423000,-81.1813900,16.0
29.06441000,-81.1813400,16.0
29.06465000,-81.1811600,18.0
29.06480000,-81.1810000,20.0
29.06544000,-81.1801200,12.0
29.06543000,-81.1798600,11.0
29.06556000,-81.1797000,12.0
29.06556000,-81.1796400,12.0
29.06556000,-81.1795800,12.0
29.06554000,-81.1795200,12.0
29.06554000,-81.1794500,13.0
29.06553000,-81.1793900,13.0
29.06551000,-81.1793300,14.0
29.06549000,-81.1792700,14.0
29.06546000,-81.1791900,15.0
29.06542000,-81.1791300,16.0
29.06541000,-81.1790800,16.0
29.06539000,-81.1790200,17.0
29.06537000,-81.1789400,18.0
29.06537000,-81.1788800,18.0
29.06535000,-81.1788200,19.0
29.06535000,-81.1787600,18.0
29.06535000,-81.1786800,18.0
29.06535000,-81.1786300,18.0
29.06537000,-81.1785500,18.0
29.06537000,-81.1784900,17.0
29.06537000,-81.1784300,17.0
29.06534000,-81.1783700,17.0
29.06532000,-81.1783100,16.0
29.06530000,-81.1782500,16.0
29.06529000,-81.1782000,16.0
29.06529000,-81.1781400,16.0
29.06529000,-81.1780600,16.0
29.06529000,-81.1780000,16.0
29.06529000,-81.1779200,16.0
29.06529000,-81.1778400,16.0
29.06529000,-81.1777900,16.0
29.06529000,-81.1777500,16.0
29.06526000,-81.1777500,15.0
29.06523000,-81.1774300,16.0
29.06499000,-81.1766600,15.0
29.06493000,-81.1759700,15.0
29.06493000,-81.1753100,19.0
29.06493000,-81.1746600,16.0
29.06493000,-81.1740000,13.0
29.06497000,-81.1734200,13.0
29.06501000,-81.1728300,15.0
29.06505000,-81.1722500,14.0
29.06434000,-81.1718800,14.0
29.06380000,-81.1717700,11.0
29.06331000,-81.1718100,13.0
29.06271000,-81.1721100,12.0
29.06195000,-81.1723600,18.0
29.06144000,-81.1724800,17.0
29.06092000,-81.1726000,18.0
29.06046000,-81.1729700,17.0
29.06018000,-81.1735100,13.0
29.05966000,-81.1738900,15.0
29.05936000,-81.1739600,15.0
29.05906000,-81.1737500,15.0
29.05867000,-81.1734600,16.0
29.05811000,-81.1731700,14.0
29.05732000,-81.1732500,14.0
29.05713000,-81.1732400,12.0
29.05648000,-81.1728800,19.0
29.05599000,-81.1728400,19.0
29.05549000,-81.1727900,15.0
29.05547000,-81.1732600,16.0
29.05545000,-81.1743200,20.0
29.05529000,-81.1754800,19.0
29.05545000,-81.1755500,17.0
29.05550000,-81.1755500,16.0
29.05559000,-81.1755500,16.0
29.05564000,-81.1755500,16.0
29.05571000,-81.1755500,16.0
29.05576000,-81.1755700,16.0
29.05582000,-81.1755900,16.0
29.05589000,-81.1756100,16.0
29.05596000,-81.1756300,16.0
29.05603000,-81.1756500,16.0
29.05611000,-81.1756700,17.0
29.05616000,-81.1756900,17.0
29.05623000,-81.1757100,18.0
29.05635000,-81.1757300,20.0
29.05643000,-81.1757500,20.0
29.05648000,-81.1757600,21.0
29.05655000,-81.1758000,21.0
29.05663000,-81.1758200,21.0
29.05668000,-81.1758400,21.0
29.05677000,-81.1758800,20.0
29.05682000,-81.1759000,19.0
29.05687000,-81.1759400,19.0
29.05692000,-81.1759600,18.0
29.05697000,-81.1759800,18.0
29.05702000,-81.1760200,17.0
29.05707000,-81.1760300,17.0
29.05714000,-81.1760700,16.0
29.05721000,-81.1761100,16.0
29.05724000,-81.1761500,15.0
29.05729000,-81.1761700,15.0
29.05734000,-81.1761900,15.0
29.05742000,-81.1762500,15.0
29.05751000,-81.1762800,14.0
29.05758000,-81.1763400,14.0
29.05763000,-81.1763600,14.0
29.05771000,-81.1764200,13.0
29.05776000,-81.1764600,13.0
29.05786000,-81.1765200,13.0
29.05793000,-81.1765500,13.0
29.05801000,-81.1765900,12.0
29.05808000,-81.1766100,12.0
29.05813000,-81.1766500,12.0
29.05820000,-81.1766900,13.0
29.05822000,-81.1767100,13.0
29.05827000,-81.1767300,14.0
29.05832000,-81.1767500,14.0
29.05838000,-81.1767900,15.0
29.05845000,-81.1768400,15.0
29.05850000,-81.1768600,16.0
29.05857000,-81.1768800,16.0
29.05860000,-81.1769200,16.0
29.05865000,-81.1769400,16.0
29.05872000,-81.1770000,15.0
29.05879000,-81.1770400,15.0
29.05884000,-81.1770900,14.0
29.05889000,-81.1771100,13.0
29.05892000,-81.1771500,13.0
29.05899000,-81.1771900,13.0
29.05906000,-81.1772500,12.0
29.05909000,-81.1772900,12.0
29.05913000,-81.1773300,12.0
29.05918000,-81.1773800,12.0
29.05919000,-81.1774000,12.0
29.05919000,-81.1774400,12.0
29.05872000,-81.1774500,16.0
29.05825000,-81.1774600,18.0
29.05778000,-81.1774700,17.0
29.05730000,-81.1774700,16.0
29.05683000,-81.1774800,15.0
29.05636000,-81.1774900,17.0
29.05589000,-81.1775000,16.0
29.05542000,-81.1775100,17.0
29.05495000,-81.1775200,18.0
29.05447000,-81.1775200,18.0
29.05400000,-81.1775300,21.0
29.05353000,-81.1775400,19.0
29.05306000,-81.1775500,17.0
29.05254000,-81.1775500,19.0
29.05201000,-81.1775600,18.0
29.05149000,-81.1775600,17.0
29.05096000,-81.1775600,17.0
29.05069000,-81.1775700,17.0
29.05065000,-81.1775700,17.0
29.05060000,-81.1775700,17.0
29.05056000,-81.1775700,17.0
29.05051000,-81.1775700,16.0
29.05047000,-81.1775800,16.0
29.05042000,-81.1775800,16.0
29.05036000,-81.1775800,16.0
29.05032000,-81.1775900,16.0
29.05027000,-81.1775900,16.0
29.05023000,-81.1776200,15.0
29.05018000,-81.1776300,15.0
29.05015000,-81.1776900,15.0
29.05012000,-81.1777400,14.0
29.05010000,-81.1777900,14.0
29.05008000,-81.1778500,14.0
29.05007000,-81.1779000,14.0
29.05006000,-81.1779600,14.0
29.05005000,-81.1780100,14.0
29.05001000,-81.1780700,14.0
29.04998000,-81.1781400,14.0
29.04996000,-81.1781900,14.0
29.04992000,-81.1782400,14.0
29.04989000,-81.1782900,14.0
29.04986000,-81.1783600,14.0
29.04982000,-81.1784200,14.0
29.04979000,-81.1784900,14.0
29.04975000,-81.1785200,14.0
29.04972000,-81.1785800,14.0
29.04969000,-81.1786300,14.0
29.04964000,-81.1786800,14.0
29.04960000,-81.1787200,14.0
29.04956000,-81.1787600,14.0
29.04953000,-81.1788100,15.0
29.04948000,-81.1788300,15.0
29.04944000,-81.1788700,15.0
29.04939000,-81.1789000,16.0
29.04936000,-81.1789400,16.0
29.04932000,-81.1789800,16.0
29.04929000,-81.1790300,16.0
29.04925000,-81.1790800,16.0
29.04921000,-81.1791200,16.0
29.04919000,-81.1791700,16.0
29.04916000,-81.1792100,16.0
29.04913000,-81.1792700,15.0
29.04911000,-81.1793300,14.0
29.04908000,-81.1793600,14.0
29.04904000,-81.1794300,14.0
29.04900000,-81.1794700,14.0
29.04893000,-81.1795100,14.0
29.04887000,-81.1795300,14.0
29.04882000,-81.1795500,14.0
29.04877000,-81.1795700,14.0
29.04873000,-81.1796000,14.0
29.04868000,-81.1796400,14.0
29.04864000,-81.1796600,15.0
29.04859000,-81.1797100,15.0
29.04856000,-81.1797400,15.0
29.04834000,-81.1798600,17.0
29.04834000,-81.1798400,17.0
29.04761000,-81.1800100,20.0
29.04680000,-81.1800300,17.0
29.04576000,-81.1799600,16.0
29.04534000,-81.1799500,15.0
29.04469000,-81.1800900,12.0
29.04416000,-81.1801300,17.0
29.04341000,-81.1801200,15.0
29.04267000,-81.1798300,22.0
29.04228000,-81.1795000,21.0
29.04161000,-81.1793100,22.0
29.04127000,-81.1791600,21.0
29.04080000,-81.1789000,18.0
29.04038000,-81.1785400,20.0
29.04027000,-81.1784000,20.0
29.04000000,-81.1778800,17.0
29.03953000,-81.1775500,22.0
29.03928000,-81.1773600,23.0
29.03905000,-81.1771300,19.0
29.03875000,-81.1768600,19.0
29.03861000,-81.1767800,20.0
29.03836000,-81.1767000,21.0
29.03801000,-81.1766700,21.0
29.03789000,-81.1766700,21.0
29.03758000,-81.1766700,21.0
29.03681000,-81.1766700,19.0
29.03562000,-81.1767500,21.0
29.03528000,-81.1768000,16.0
29.03476000,-81.1770700,18.0
29.03416000,-81.1773300,18.0
29.03356000,-81.1777700,20.0
29.03300000,-81.1780800,18.0
29.03279000,-81.1782400,16.0
29.03264000,-81.1784200,16.0
29.03216000,-81.1788600,22.0
29.03158000,-81.1792900,19.0
29.03158000,-81.1793500,19.0
29.03160000,-81.1793900,18.0
29.03165000,-81.1794300,18.0
29.03170000,-81.1794400,18.0
29.03183000,-81.1794500,18.0
29.03190000,-81.1794700,18.0
29.03188000,-81.1795200,18.0
29.03186000,-81.1795500,18.0
29.03178000,-81.1795500,18.0
29.03170000,-81.1795600,18.0
29.03166000,-81.1795700,17.0
29.03165000,-81.1796100,17.0
29.03165000,-81.1796700,17.0
29.03170000,-81.1797200,18.0
29.03174000,-81.1797800,18.0
29.03173000,-81.1798300,17.0
29.03169000,-81.1800100,16.0
29.03164000,-81.1801700,16.0
29.03163000,-81.1802300,16.0
29.03164000,-81.1802800,16.0
29.03174000,-81.1804800,17.0
29.03173000,-81.1805800,18.0
29.03171000,-81.1806800,19.0
29.03168000,-81.1808800,22.0
29.03162000,-81.1810400,22.0
29.03157000,-81.1811000,22.0
29.03148000,-81.1811600,22.0
29.03148000,-81.1812600,21.0
29.03142000,-81.1815400,20.0
29.03131000,-81.1818200,19.0
29.03124000,-81.1818600,19.0
29.03106000,-81.1819700,19.0
29.03098000,-81.1820500,19.0
29.03087000,-81.1821000,18.0
29.03082000,-81.1821000,18.0
29.03070000,-81.1820300,19.0
29.03056000,-81.1819700,19.0
29.03043000,-81.1819400,19.0
29.03037000,-81.1819600,19.0
29.03031000,-81.1820000,19.0
29.03023000,-81.1821400,19.0
29.03012000,-81.1822400,19.0
29.03003000,-81.1824000,18.0
29.02995000,-81.1824800,18.0
29.02984000,-81.1825400,19.0
29.02958000,-81.1824600,18.0
29.02951000,-81.1824800,18.0
