Latitude,Longitude,Elevation
29.01172000,-81.3986500,15.0
29.01170000,-81.3987000,16.0
29.01166000,-81.3987600,16.0
29.01164000,-81.3988400,16.0
29.01163000,-81.3989000,16.0
29.01163000,-81.3989500,16.0
29.01163000,-81.3990100,16.0
29.01164000,-81.3990700,16.0
29.01165000,-81.3991400,15.0
29.01166000,-81.3992000,15.0
29.01167000,-81.3992500,15.0
29.01168000,-81.3993400,14.0
29.01163000,-81.3995200,12.0
29.01164000,-81.3996500,12.0
29.01164000,-81.3997200,12.0
29.01164000,-81.3997800,12.0
29.01165000,-81.3998300,13.0
29.01167000,-81.3998900,13.0
29.01170000,-81.3999300,13.0
29.01173000,-81.3999800,14.0
29.01177000,-81.4000400,14.0
29.01179000,-81.4000900,15.0
29.01183000,-81.4001500,15.0
29.01186000,-81.4001800,16.0
29.01190000,-81.4002400,16.0
29.01193000,-81.4003000,16.0
29.01195000,-81.4003700,16.0
29.01197000,-81.4004400,16.0
29.01199000,-81.4005000,16.0
29.01200000,-81.4005500,16.0
29.01202000,-81.4006100,17.0
29.01203000,-81.4006700,17.0
29.01206000,-81.4007200,17.0
29.01209000,-81.4008000,17.0
29.01211000,-81.4009100,17.0
29.01212000,-81.4009800,17.0
29.01214000,-81.4010400,17.0
29.01216000,-81.4011100,17.0
29.01217000,-81.4011500,16.0
29.01219000,-81.4012000,16.0
29.01222000,-81.4012600,16.0
29.01223000,-81.4013200,16.0
29.01224000,-81.4013800,16.0
29.01225000,-81.4014400,17.0
29.01226000,-81.4015000,17.0
29.01227000,-81.4016200,17.0
29.01228000,-81.4016800,17.0
29.01229000,-81.4017300,17.0
29.01231000,-81.4017900,17.0
29.01233000,-81.4018400,17.0
29.01236000,-81.4019100,17.0
29.01240000,-81.4019600,17.0
29.01243000,-81.4020100,16.0
29.01245000,-81.4020600,16.0
29.01248000,-81.4021000,15.0
29.01249000,-81.4021600,15.0
29.01250000,-81.4021700,15.0
29.01258000,-81.4022800,14.0
29.01262000,-81.4023200,14.0
29.01265000,-81.4023700,14.0
29.01269000,-81.4024500,14.0
29.01272000,-81.4025300,14.0
29.01275000,-81.4025800,14.0
29.01282000,-81.4027000,15.0
29.01287000,-81.4027700,15.0
29.01291000,-81.4028500,16.0
29.01293000,-81.4029300,16.0
29.01296000,-81.4030200,17.0
29.01300000,-81.4030600,17.0
29.01306000,-81.4031400,18.0
29.01328000,-81.4035400,18.0
29.01331000,-81.4035800,18.0
29.01336000,-81.4036800,19.0
29.01339000,-81.4037200,19.0
29.01342000,-81.4037600,19.0
29.01347000,-81.4038000,19.0
29.01352000,-81.4038300,19.0
29.01356000,-81.4038800,19.0
29.01362000,-81.4039300,19.0
29.01368000,-81.4039500,19.0
29.01372000,-81.4039800,19.0
29.01376000,-81.4040200,18.0
29.01381000,-81.4041400,18.0
29.01386000,-81.4041900,18.0
29.01386000,-81.4042000,18.0
29.01396000,-81.4043000,18.0
29.01400000,-81.4043900,18.0
29.01404000,-81.4044500,18.0
29.01408000,-81.4044900,18.0
29.01417000,-81.4045600,18.0
29.01422000,-81.4046100,18.0
29.01430000,-81.4047700,18.0
29.01433000,-81.4048600,18.0
29.01434000,-81.4049100,18.0
29.01437000,-81.4049700,18.0
29.01441000,-81.4050700,18.0
29.01448000,-81.4051800,18.0
29.01455000,-81.4052900,18.0
29.01458000,-81.4053400,18.0
29.01460000,-81.4054100,18.0
29.01460000,-81.4055600,18.0
29.01460000,-81.4056200,18.0
29.01460000,-81.4057000,18.0
29.01459000,-81.4057600,17.0
29.01458000,-81.4058300,17.0
29.01457000,-81.4059000,17.0
29.01456000,-81.4059700,16.0
29.01456000,-81.4060400,16.0
29.01458000,-81.4061000,16.0
29.01461000,-81.4061800,15.0
29.01464000,-81.4062300,15.0
29.01476000,-81.4062800,15.0
29.01482000,-81.4063100,15.0
29.01484000,-81.4063100,15.0
29.01502000,-81.4064200,14.0
29.01509000,-81.4064700,14.0
29.01518000,-81.4065000,14.0
29.01522000,-81.4065300,13.0
29.01528000,-81.4065600,13.0
29.01533000,-81.4066200,13.0
29.01537000,-81.4066800,13.0
29.01540000,-81.4067500,13.0
29.01542000,-81.4068700,14.0
29.01541000,-81.4069300,14.0
29.01540000,-81.4069900,14.0
29.01542000,-81.4071300,16.0
29.01546000,-81.4072300,17.0
29.01547000,-81.4072900,18.0
29.01548000,-81.4073600,19.0
29.01541000,-81.4075900,21.0
29.01532000,-81.4077200,22.0
29.01527000,-81.4077900,22.0
29.01523000,-81.4079000,22.0
29.01518000,-81.4080500,22.0
29.01516000,-81.4081100,21.0
29.01514000,-81.4082700,21.0
29.01512000,-81.4083700,20.0
29.01511000,-81.4084600,21.0
29.01505000,-81.4085900,21.0
29.01502000,-81.4087000,21.0
29.01503000,-81.4087800,22.0
29.01505000,-81.4088300,22.0
29.01507000,-81.4089100,22.0
29.01509000,-81.4089700,22.0
29.01510000,-81.4090800,21.0
29.01511000,-81.4091700,21.0
