Latitude,Longitude,Elevation
28.91883000,-81.3280400,21.0
28.91880000,-81.3279800,21.0
28.91876000,-81.3279600,20.0
28.91867000,-81.3279600,18.0
28.91861000,-81.3279300,18.0
28.91856000,-81.3279100,18.0
28.91852000,-81.3278800,18.0
28.91849000,-81.3278300,18.0
28.91845000,-81.3278100,18.0
28.91843000,-81.3277600,17.0
28.91838000,-81.3277300,17.0
28.91836000,-81.3276800,17.0
28.91832000,-81.3276600,18.0
28.91827000,-81.3276300,18.0
28.91825000,-81.3275600,18.0
28.91823000,-81.3275100,19.0
28.91821000,-81.3274500,19.0
28.91816000,-81.3273800,19.0
28.91816000,-81.3273000,19.0
28.91812000,-81.3272500,19.0
28.91810000,-81.3272000,19.0
28.91808000,-81.3271000,19.0
28.91805000,-81.3270000,20.0
28.91805000,-81.3269200,20.0
28.91805000,-81.3268500,20.0
28.91805000,-81.3267700,20.0
28.91805000,-81.3267000,20.0
28.91805000,-81.3266200,21.0
28.91805000,-81.3265500,21.0
28.91805000,-81.3264700,21.0
28.91805000,-81.3263900,21.0
28.91805000,-81.3262900,20.0
28.91805000,-81.3262200,20.0
28.91805000,-81.3261400,20.0
28.91805000,-81.3260700,20.0
28.91805000,-81.3259900,20.0
28.91805000,-81.3259200,20.0
28.91805000,-81.3258400,20.0
28.91803000,-81.3257900,20.0
28.91803000,-81.3257100,20.0
28.91801000,-81.3256400,21.0
28.91801000,-81.3255400,21.0
28.91801000,-81.3254400,21.0
28.91801000,-81.3253600,21.0
28.91801000,-81.3252800,21.0
28.91801000,-81.3252100,21.0
28.91799000,-81.3251600,21.0
28.91799000,-81.3250800,21.0
28.91799000,-81.3250100,21.0
28.91796000,-81.3249300,21.0
28.91794000,-81.3248600,21.0
28.91792000,-81.3247800,21.0
28.91788000,-81.3247500,21.0
28.91785000,-81.3246800,21.0
28.91783000,-81.3246300,21.0
28.91779000,-81.3245500,21.0
28.91777000,-81.3245000,21.0
28.91770000,-81.3244300,21.0
28.91761000,-81.3243800,20.0
28.91754000,-81.3243800,19.0
28.91750000,-81.3243500,19.0
28.91741000,-81.3243500,18.0
28.91732000,-81.3243500,17.0
28.91724000,-81.3243500,17.0
28.91717000,-81.3243500,16.0
28.91710000,-81.3243500,16.0
28.91704000,-81.3243500,15.0
28.91693000,-81.3243500,15.0
28.91682000,-81.3243500,16.0
28.91675000,-81.3243500,16.0
28.91664000,-81.3243500,17.0
28.91653000,-81.3243500,18.0
28.91646000,-81.3243500,18.0
28.91640000,-81.3243500,18.0
28.91631000,-81.3243500,19.0
28.91620000,-81.3243500,19.0
28.91611000,-81.3243500,20.0
28.91604000,-81.3243500,20.0
28.91598000,-81.3243500,20.0
28.91591000,-81.3243500,20.0
28.91580000,-81.3243200,20.0
28.91571000,-81.3243200,21.0
28.91562000,-81.3242700,22.0
28.91556000,-81.3242500,22.0
28.91549000,-81.3242200,23.0
28.91545000,-81.3242000,24.0
28.91540000,-81.3241700,25.0
28.91536000,-81.3241500,25.0
28.91531000,-81.3241200,25.0
28.91525000,-81.3241000,25.0
28.91518000,-81.3241000,26.0
28.91511000,-81.3241000,26.0
28.91500000,-81.3241000,27.0
28.91489000,-81.3241000,28.0
28.91483000,-81.3241000,28.0
28.91474000,-81.3241000,28.0
28.91467000,-81.3241000,28.0
28.91461000,-81.3241000,27.0
28.91454000,-81.3241000,26.0
28.91447000,-81.3241000,26.0
28.91441000,-81.3241000,25.0
28.91434000,-81.3241000,25.0
28.91427000,-81.3241000,25.0
28.91416000,-81.3241000,25.0
28.91410000,-81.3241000,25.0
28.91405000,-81.3240700,25.0
28.91394000,-81.3240700,25.0
28.91386000,-81.3240700,26.0
28.91379000,-81.3240700,26.0
28.91372000,-81.3240700,26.0
28.91363000,-81.3240700,26.0
28.91352000,-81.3240700,26.0
28.91344000,-81.3240700,26.0
28.91337000,-81.3240500,26.0
28.91330000,-81.3240500,25.0
28.91324000,-81.3240500,25.0
28.91317000,-81.3240500,25.0
28.91308000,-81.3240500,24.0
28.91299000,-81.3240500,24.0
28.91293000,-81.3240500,24.0
28.91286000,-81.3240500,24.0
28.91279000,-81.3240500,24.0
28.91273000,-81.3240500,24.0
28.91266000,-81.3240500,24.0
28.91260000,-81.3240500,25.0
28.91251000,-81.3240500,25.0
28.91244000,-81.3240500,25.0
28.91237000,-81.3240500,26.0
28.91231000,-81.3240500,26.0
28.91226000,-81.3240700,26.0
28.91222000,-81.3241200,26.0
28.91218000,-81.3241500,26.0
28.91211000,-81.3241500,26.0
28.91207000,-81.3241200,26.0
28.91202000,-81.3241000,26.0
28.91195000,-81.3241000,26.0
28.91191000,-81.3240700,26.0
28.91187000,-81.3240500,26.0
28.91180000,-81.3240500,26.0
28.91173000,-81.3240000,26.0
28.91167000,-81.3240000,26.0
28.91160000,-81.3239700,26.0
28.91154000,-81.3239700,27.0
28.91149000,-81.3239500,27.0
28.91142000,-81.3239200,27.0
28.91136000,-81.3239200,27.0
28.91131000,-81.3239000,27.0
28.91123000,-81.3239000,28.0
28.91114000,-81.3239000,28.0
28.91107000,-81.3239000,28.0
28.91098000,-81.3239000,28.0
28.91094000,-81.3239000,27.0
28.91040000,-81.3238800,24.0
28.90986000,-81.3238600,26.0
28.90932000,-81.3238400,25.0
28.90878000,-81.3238200,25.0
28.90932000,-81.3238400,25.0
28.90986000,-81.3238600,26.0
28.91040000,-81.3238800,24.0
28.91094000,-81.3239000,27.0
28.91098000,-81.3239000,28.0
28.91107000,-81.3239000,28.0
28.91114000,-81.3239000,28.0
28.91123000,-81.3239000,28.0
28.91131000,-81.3239000,27.0
28.91136000,-81.3239200,27.0
28.91142000,-81.3239200,27.0
28.91149000,-81.3239500,27.0
28.91154000,-81.3239700,27.0
28.91160000,-81.3239700,26.0
28.91167000,-81.3240000,26.0
28.91173000,-81.3240000,26.0
28.91180000,-81.3240500,26.0
28.91187000,-81.3240500,26.0
28.91191000,-81.3240700,26.0
28.91195000,-81.3241000,26.0
28.91202000,-81.3241000,26.0
28.91207000,-81.3241200,26.0
28.91211000,-81.3241500,26.0
28.91218000,-81.3241500,26.0
28.91222000,-81.3241200,26.0
28.91226000,-81.3240700,26.0
28.91231000,-81.3240500,26.0
28.91237000,-81.3240500,26.0
28.91244000,-81.3240500,25.0
28.91251000,-81.3240500,25.0
28.91260000,-81.3240500,25.0
28.91266000,-81.3240500,24.0
28.91273000,-81.3240500,24.0
28.91279000,-81.3240500,24.0
28.91286000,-81.3240500,24.0
28.91293000,-81.3240500,24.0
28.91299000,-81.3240500,24.0
28.91308000,-81.3240500,24.0
28.91317000,-81.3240500,25.0
28.91324000,-81.3240500,25.0
28.91330000,-81.3240500,25.0
28.91337000,-81.3240500,26.0
28.91344000,-81.3240700,26.0
28.91352000,-81.3240700,26.0
28.91363000,-81.3240700,26.0
28.91372000,-81.3240700,26.0
28.91379000,-81.3240700,26.0
28.91386000,-81.3240700,26.0
28.91394000,-81.3240700,25.0
28.91405000,-81.3240700,25.0
28.91410000,-81.3241000,25.0
28.91416000,-81.3241000,25.0
28.91427000,-81.3241000,25.0
28.91434000,-81.3241000,25.0
28.91441000,-81.3241000,25.0
28.91447000,-81.3241000,26.0
28.91454000,-81.3241000,26.0
28.91461000,-81.3241000,27.0
28.91467000,-81.3241000,28.0
28.91474000,-81.3241000,28.0
28.91483000,-81.3241000,28.0
28.91489000,-81.3241000,28.0
28.91500000,-81.3241000,27.0
28.91511000,-81.3241000,26.0
28.91518000,-81.3241000,26.0
28.91525000,-81.3241000,25.0
28.91531000,-81.3241200,25.0
28.91536000,-81.3241500,25.0
28.91540000,-81.3241700,25.0
28.91545000,-81.3242000,24.0
28.91549000,-81.3242200,23.0
28.91556000,-81.3242500,22.0
28.91562000,-81.3242700,22.0
28.91571000,-81.3243200,21.0
28.91580000,-81.3243200,20.0
28.91591000,-81.3243500,20.0
28.91598000,-81.3243500,20.0
28.91604000,-81.3243500,20.0
28.91611000,-81.3243500,20.0
28.91620000,-81.3243500,19.0
28.91631000,-81.3243500,19.0
28.91640000,-81.3243500,18.0
28.91646000,-81.3243500,18.0
28.91653000,-81.3243500,18.0
28.91664000,-81.3243500,17.0
28.91675000,-81.3243500,16.0
28.91682000,-81.3243500,16.0
28.91693000,-81.3243500,15.0
28.91704000,-81.3243500,15.0
28.91710000,-81.3243500,16.0
28.91717000,-81.3243500,16.0
28.91724000,-81.3243500,17.0
28.91732000,-81.3243500,17.0
28.91741000,-81.3243500,18.0
28.91750000,-81.3243500,19.0
28.91754000,-81.3243800,19.0
28.91761000,-81.3243800,20.0
28.91770000,-81.3244300,21.0
28.91777000,-81.3245000,21.0
28.91779000,-81.3245500,21.0
28.91783000,-81.3246300,21.0
28.91785000,-81.3246800,21.0
28.91788000,-81.3247500,21.0
28.91792000,-81.3247800,21.0
28.91794000,-81.3248600,21.0
28.91796000,-81.3249300,21.0
28.91799000,-81.3250100,21.0
28.91799000,-81.3250800,21.0
28.91799000,-81.3251600,21.0
28.91801000,-81.3252100,21.0
28.91801000,-81.3252800,21.0
28.91801000,-81.3253600,21.0
28.91801000,-81.3254400,21.0
28.91801000,-81.3255400,21.0
28.91801000,-81.3256400,21.0
28.91803000,-81.3257100,20.0
28.91803000,-81.3257900,20.0
28.91805000,-81.3258400,20.0
28.91805000,-81.3259200,20.0
28.91805000,-81.3259900,20.0
28.91805000,-81.3260700,20.0
28.91805000,-81.3261400,20.0
28.91805000,-81.3262200,20.0
28.91805000,-81.3262900,20.0
28.91805000,-81.3263900,21.0
28.91805000,-81.3264700,21.0
28.91805000,-81.3265500,21.0
28.91805000,-81.3266200,21.0
28.91805000,-81.3267000,20.0
28.91805000,-81.3267700,20.0
28.91805000,-81.3268500,20.0
28.91805000,-81.3269200,20.0
28.91805000,-81.3270000,20.0
28.91808000,-81.3271000,19.0
28.91810000,-81.3272000,19.0
28.91812000,-81.3272500,19.0
28.91816000,-81.3273000,19.0
28.91816000,-81.3273800,19.0
28.91821000,-81.3274500,19.0
28.91823000,-81.3275100,19.0
28.91825000,-81.3275600,18.0
28.91827000,-81.3276300,18.0
28.91832000,-81.3276600,18.0
28.91836000,-81.3276800,17.0
28.91838000,-81.3277300,17.0
28.91843000,-81.3277600,17.0
28.91845000,-81.3278100,18.0
28.91849000,-81.3278300,18.0
28.91852000,-81.3278800,18.0
28.91856000,-81.3279100,18.0
28.91861000,-81.3279300,18.0
28.91867000,-81.3279600,18.0
28.91876000,-81.3279600,20.0
28.91880000,-81.3279800,21.0
28.91883000,-81.3280400,21.0
28.91887000,-81.3280900,22.0
28.91889000,-81.3281400,22.0
28.91894000,-81.3281600,22.0
28.91898000,-81.3282100,22.0
28.91905000,-81.3282100,22.0
28.91914000,-81.3282400,22.0
28.91918000,-81.3282600,22.0
28.91920000,-81.3283100,22.0
28.91922000,-81.3283600,21.0
28.91925000,-81.3284100,21.0
28.91925000,-81.3284900,21.0
28.91927000,-81.3285400,21.0
28.91929000,-81.3286200,21.0
28.91931000,-81.3286700,21.0
28.91931000,-81.3287400,21.0
28.91931000,-81.3288200,21.0
28.91931000,-81.3289200,21.0
28.91931000,-81.3289900,21.0
28.91931000,-81.3290700,21.0
28.91929000,-81.3291200,21.0
28.91929000,-81.3292000,20.0
28.91929000,-81.3292700,20.0
28.91929000,-81.3293700,20.0
28.91929000,-81.3294500,19.0
28.91929000,-81.3295200,19.0
28.91929000,-81.3296300,19.0
28.91929000,-81.3297300,19.0
28.91929000,-81.3298300,19.0
28.91931000,-81.3299000,19.0
28.91931000,-81.3299800,19.0
28.91931000,-81.3300500,19.0
28.91931000,-81.3301300,20.0
28.91931000,-81.3302100,20.0
28.91933000,-81.3302800,20.0
28.91938000,-81.3304100,22.0
28.91938000,-81.3304800,23.0
28.91938000,-81.3305600,23.0
28.91938000,-81.3306400,24.0
28.91940000,-81.3307100,24.0
28.91940000,-81.3307900,25.0
28.91940000,-81.3308600,25.0
28.91940000,-81.3309600,25.0
28.91940000,-81.3310400,25.0
28.91940000,-81.3311700,24.0
28.91945000,-81.3311900,24.0
28.91945000,-81.3312700,23.0
28.91945000,-81.3313400,23.0
28.91945000,-81.3314400,22.0
28.91947000,-81.3315200,22.0
28.91947000,-81.3315900,22.0
28.91947000,-81.3316700,21.0
28.91947000,-81.3317500,21.0
28.91947000,-81.3318200,21.0
28.91947000,-81.3319000,21.0
28.91947000,-81.3319700,21.0
28.91951000,-81.3323300,20.0
28.91949000,-81.3324500,19.0
28.91987000,-81.3324500,20.0
28.92023000,-81.3323800,20.0
28.92062000,-81.3323500,19.0
28.92140000,-81.3324300,19.0
28.92164000,-81.3324300,17.0
28.92201000,-81.3323400,17.0
28.92220000,-81.3323100,18.0
28.92297000,-81.3323600,20.0
28.92320000,-81.3323200,21.0
28.92350000,-81.3322900,21.0
28.92383000,-81.3323100,23.0
28.92418000,-81.3323500,26.0
28.92445000,-81.3323200,26.0
28.92480000,-81.3323800,25.0
28.92501000,-81.3324100,23.0
28.92512000,-81.3324000,22.0
28.92529000,-81.3323600,20.0
28.92541000,-81.3323400,19.0
28.92549000,-81.3323400,19.0
28.92568000,-81.3324000,17.0
28.92580000,-81.3324200,17.0
28.92621000,-81.3324300,21.0
28.92640000,-81.3324300,21.0
28.92659000,-81.3323900,21.0
28.92693000,-81.3323600,22.0
28.92717000,-81.3323200,23.0
28.92756000,-81.3323000,23.0
28.92776000,-81.3323200,23.0
28.92801000,-81.3323600,20.0
28.92837000,-81.3323700,17.0
28.92852000,-81.3323700,18.0
28.92866000,-81.3323600,18.0
28.92882000,-81.3323300,16.0
28.92939000,-81.3323000,18.0
28.92963000,-81.3322900,20.0
28.92978000,-81.3323200,20.0
28.92987000,-81.3323600,20.0
28.93001000,-81.3324000,21.0
28.93014000,-81.3323900,21.0
28.93026000,-81.3323900,21.0
28.93038000,-81.3323600,20.0
28.93048000,-81.3323000,20.0
28.93058000,-81.3322100,20.0
28.93064000,-81.3321300,20.0
28.93067000,-81.3320500,21.0
28.93075000,-81.3318500,21.0
28.93084000,-81.3317200,21.0
28.93098000,-81.3315800,21.0
28.93109000,-81.3315300,21.0
28.93124000,-81.3314900,18.0
28.93145000,-81.3315100,15.0
28.93161000,-81.3315400,15.0
28.93171000,-81.3315800,15.0
28.93179000,-81.3316500,16.0
28.93188000,-81.3317700,19.0
28.93205000,-81.3321500,23.0
28.93210000,-81.3322700,24.0
28.93217000,-81.3323400,24.0
28.93226000,-81.3324000,24.0
28.93242000,-81.3324400,24.0
28.93250000,-81.3324500,25.0
28.93272000,-81.3324700,25.0
28.93363000,-81.3324500,18.0
28.93408000,-81.3324200,20.0
28.93448000,-81.3323700,23.0
28.93494000,-81.3323200,20.0
28.93552000,-81.3322300,20.0
28.93573000,-81.3322200,20.0
28.93606000,-81.3322200,20.0
28.93623000,-81.3322000,19.0
28.93652000,-81.3321500,19.0
28.93697000,-81.3320500,24.0
28.93748000,-81.3319900,25.0
28.93769000,-81.3319700,23.0
28.93788000,-81.3320100,22.0
28.93806000,-81.3320100,22.0
28.93829000,-81.3319900,23.0
28.93851000,-81.3319300,23.0
28.93868000,-81.3319100,23.0
28.93885000,-81.3319100,21.0
28.93908000,-81.3319300,21.0
28.93971000,-81.3319400,22.0
28.94086000,-81.3319600,16.0
28.94096000,-81.3319800,17.0
28.94118000,-81.3321100,18.0
28.94172000,-81.3321100,16.0
28.94177000,-81.3321100,16.0
28.94295000,-81.3320900,20.0
28.94295000,-81.3324800,19.0
28.94377000,-81.3324800,19.0
28.94421000,-81.3324800,21.0
28.94426000,-81.3324800,20.0
28.94430000,-81.3325100,20.0
28.94433000,-81.3325600,20.0
28.94436000,-81.3326200,20.0
28.94436000,-81.3327000,20.0
28.94435000,-81.3330700,17.0
28.94436000,-81.3331500,16.0
28.94437000,-81.3332200,16.0
28.94440000,-81.3332800,15.0
28.94445000,-81.3333200,16.0
28.94451000,-81.3333400,16.0
28.94460000,-81.3333600,17.0
28.94481000,-81.3333500,18.0
28.94550000,-81.3332800,22.0
28.94728000,-81.3333500,25.0
28.94886000,-81.3333500,26.0
28.94967000,-81.3334000,22.0
28.95192000,-81.3334400,27.0
28.95231000,-81.3334400,28.0
28.95237000,-81.3334400,28.0
28.95238000,-81.3334400,28.0
28.95248000,-81.3334400,29.0
28.95249000,-81.3334100,29.0
28.95251000,-81.3332800,28.0
28.95252000,-81.3331600,27.0
28.95261000,-81.3328900,26.0
28.95274000,-81.3326500,25.0
28.95286000,-81.3325400,26.0
28.95295000,-81.3324900,26.0
28.95305000,-81.3324700,26.0
28.95322000,-81.3324600,27.0
28.95413000,-81.3324400,25.0
28.95520000,-81.3324500,29.0
28.95643000,-81.3324500,29.0
28.95697000,-81.3324500,34.0
28.95729000,-81.3324700,34.0
28.95743000,-81.3324600,33.0
28.95792000,-81.3324000,26.0
28.95901000,-81.3324000,29.0
28.95916000,-81.3324200,28.0
28.95955000,-81.3325300,31.0
28.95969000,-81.3325400,33.0
28.96040000,-81.3325100,35.0
28.96179000,-81.3324800,33.0
28.96281000,-81.3324500,29.0
28.96343000,-81.3324600,33.0
28.96358000,-81.3324900,34.0
28.96366000,-81.3325100,34.0
28.96371000,-81.3325200,33.0
