Latitude,Longitude,Elevation
29.06890000,-80.9105100,5.0
29.06881000,-80.9103800,5.0
29.06877000,-80.9103600,4.0
29.06862000,-80.9104100,4.0
29.06848000,-80.9104100,5.0
29.06808000,-80.9102500,6.0
29.06777000,-80.9100600,6.0
29.06770000,-80.9100200,6.0
29.06761000,-80.9099600,6.0
29.06755000,-80.9099400,6.0
29.06745000,-80.9099100,6.0
29.06743000,-80.9099000,6.0
29.06736000,-80.9098500,6.0
29.06740000,-80.9097700,6.0
29.06740000,-80.9095900,6.0
29.06745000,-80.9093700,5.0
29.06740000,-80.9095900,6.0
29.06740000,-80.9097700,6.0
29.06736000,-80.9098500,6.0
29.06732000,-80.9098300,6.0
29.06727000,-80.9098000,6.0
29.06721000,-80.9098000,6.0
29.06704000,-80.9099100,6.0
29.06681000,-80.9100500,7.0
29.06604000,-80.9104300,7.0
29.06593000,-80.9104200,7.0
29.06594000,-80.9102100,6.0
29.06585000,-80.9099500,6.0
29.06579000,-80.9098700,6.0
29.06558000,-80.9097700,7.0
29.06555000,-80.9097100,7.0
29.06555000,-80.9096000,7.0
29.06550000,-80.9094300,7.0
29.06548000,-80.9093000,7.0
29.06549000,-80.9092100,7.0
29.06546000,-80.9091100,7.0
29.06546000,-80.9090500,6.0
29.06553000,-80.9089400,6.0
29.06557000,-80.9088500,5.0
29.06556000,-80.9084500,1.0
29.06559000,-80.9084000,1.0
29.06556000,-80.9084500,1.0
29.06557000,-80.9088500,5.0
29.06553000,-80.9089400,6.0
29.06546000,-80.9090500,6.0
29.06546000,-80.9091100,7.0
29.06549000,-80.9092100,7.0
29.06548000,-80.9093000,7.0
29.06550000,-80.9094300,7.0
29.06555000,-80.9096000,7.0
29.06555000,-80.9097100,7.0
29.06558000,-80.9097700,7.0
29.06579000,-80.9098700,6.0
29.06585000,-80.9099500,6.0
29.06594000,-80.9102100,6.0
29.06593000,-80.9104200,7.0
29.06583000,-80.9105000,7.0
29.06572000,-80.9105700,7.0
29.06546000,-80.9108500,6.0
29.06533000,-80.9109100,5.0
29.06515000,-80.9110800,5.0
29.06505000,-80.9111500,5.0
29.06495000,-80.9112700,5.0
29.06500000,-80.9116100,6.0
29.06500000,-80.9117200,6.0
29.06500000,-80.9118300,6.0
29.06524000,-80.9124400,8.0
29.06524000,-80.9125700,9.0
29.06532000,-80.9126800,8.0
29.06532000,-80.9126900,8.0
29.06534000,-80.9127400,8.0
29.06535000,-80.9127500,8.0
29.06543000,-80.9129500,7.0
29.06545000,-80.9130400,7.0
29.06541000,-80.9131200,7.0
29.06543000,-80.9132400,7.0
29.06542000,-80.9134100,6.0
29.06540000,-80.9139700,6.0
29.06563000,-80.9142700,6.0
29.06567000,-80.9143000,6.0
29.06570000,-80.9143400,6.0
29.06572000,-80.9143900,5.0
29.06571000,-80.9144700,5.0
29.06580000,-80.9146000,5.0
29.06575000,-80.9146400,5.0
29.06587000,-80.9147800,4.0
29.06591000,-80.9148100,5.0
29.06594000,-80.9148500,5.0
