Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_err_T1,rel_flux_err_C2,rel_flux_SNR_T1,rel_flux_SNR_C2,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2
HD113414BessellV3026_cal.fits,1035,0,60060.680110,2460060.680110,2460060.680024,2460060.685670,2460060.686520,1.047754,72.609571,NaN,15,13.060836,-16.336575,6.547145,12,24,35,2.931806,0,0.004087,0,717.326686,0,690105.666440,830.754435,1025.586212,1025.304615,1026.086212,1023.195385,2023256.192569,452.389342,1422.428852,1422.395355,34715.589844,4472.378114,-5268.750087,1803,6.924735,8.555882,8.674691,8.437074,39.502784,0.978802,1760.388536,1630.667290,1760.888536,417.832710,690105.666440,830.754435,830.697541,10489.371094,1525.468445,-5343.994508,6.169556,8.272051,8.181688,8.362413,50.277556,0.985778
HD113414BessellV3027_cal.fits,1036,0,60060.680313,2460060.680313,2460060.680226,2460060.685873,2460060.686722,1.047990,72.568392,NaN,15,13.060836,-16.336575,8.259422,12,24,35,2.936293,0,0.004095,0,717.124704,0,689449.793111,830.360163,1025.759166,1025.235015,1026.259166,1023.264985,2024426.714793,452.389342,1422.840300,1422.806702,28973.976562,4474.965536,-5273.639348,1640,8.549412,8.904197,9.266896,8.541497,31.334131,0.968622,1760.718816,1630.630861,1761.218816,417.869139,689449.793111,830.360163,830.302108,6258.396973,1524.018647,-5349.205792,7.969433,8.628662,8.791265,8.466059,37.085534,0.980922
HD113414BessellV3028_cal.fits,1037,0,60060.680516,2460060.680516,2460060.680429,2460060.686076,2460060.686926,1.048228,72.526788,NaN,15,13.060836,-16.336575,7.533353,12,24,35,2.933534,0,0.004091,0,717.045769,0,689462.116998,830.367106,1026.761704,1025.092997,1027.261704,1023.407003,2022560.452483,452.389342,1422.184217,1422.150821,28414.310547,4470.840190,-5271.384144,1775,7.788422,8.613045,8.581168,8.644922,46.758828,0.985446,1761.684786,1630.497779,1762.184786,418.002221,689462.116998,830.367106,830.310006,7602.034180,1524.045889,-5346.256483,7.278283,8.271212,8.067144,8.475281,59.124112,0.989144
HD113414BessellV3029_cal.fits,1038,0,60060.680718,2460060.680718,2460060.680631,2460060.686278,2460060.687127,1.048466,72.485445,NaN,15,13.060836,-16.336575,6.850276,12,24,35,2.903042,0,0.004039,0,718.730762,0,694555.923601,833.428904,1027.787212,1019.893676,1028.287212,1028.606324,2016325.286442,452.389342,1419.990440,1419.956945,32068.513672,4457.057447,-5275.129875,1704,7.374089,8.704670,9.211621,8.197720,7.264167,0.985620,1762.721870,1625.300920,1763.221870,423.199080,694555.923601,833.428904,833.371533,9417.968750,1535.305674,-5347.602506,6.326463,8.479299,8.900657,8.057942,3.142458,0.990052
HD113414BessellV3030_cal.fits,1039,0,60060.680921,2460060.680921,2460060.680834,2460060.686481,2460060.687330,1.048707,72.443635,NaN,15,13.060836,-16.336575,6.576089,12,24,35,2.911637,0,0.004066,0,716.036998,0,688838.450931,829.991784,1028.568847,1019.910664,1029.068847,1028.589336,2005647.201843,452.389342,1416.225566,1416.191918,35151.906250,4433.453698,-5272.742627,1688,6.964433,8.835240,9.284382,8.386099,6.441247,0.989178,1763.380295,1625.253544,1763.880295,423.246456,688838.450931,829.991784,829.934060,10548.130859,1522.667284,-5347.433429,6.187745,8.665133,9.049028,8.281238,359.995902,0.992180
HD113414BessellV3031_cal.fits,1040,0,60060.681124,2460060.681124,2460060.681037,2460060.686684,2460060.687534,1.048950,72.401570,NaN,15,13.060836,-16.336575,6.306403,12,24,35,2.908828,0,0.004054,0,717.540348,0,691904.541894,831.836776,1029.441021,1019.669915,1029.941021,1028.830085,2012631.058770,452.389342,1418.689090,1418.655485,35999.945312,4448.891411,-5274.068871,1693,6.430651,8.642914,9.139055,8.146774,9.355536,0.985403,1764.276868,1625.059166,1764.776868,423.440834,691904.541894,831.836776,831.779216,10251.388672,1529.444833,-5349.172496,6.182155,8.487051,8.901750,8.072352,4.735149,0.990231
HD113414BessellV3032_cal.fits,1041,0,60060.681326,2460060.681326,2460060.681239,2460060.686886,2460060.687736,1.049193,72.359619,NaN,15,13.060836,-16.336575,7.332047,12,24,35,2.918568,0,0.004066,0,717.794956,0,691804.574626,831.776766,1029.862971,1020.161934,1030.362971,1028.338066,2019078.795278,452.389342,1420.959665,1420.926185,29391.228516,4463.144038,-5277.669457,1671,7.689329,8.748986,8.801896,8.696076,358.007820,0.999853,1764.684966,1625.613074,1765.184966,422.886926,691804.574626,831.776766,831.719042,7975.741699,1529.223857,-5351.650743,6.974764,8.581422,8.575616,8.587228,314.038697,0.998373
HD113414BessellV3033_cal.fits,1042,0,60060.681529,2460060.681529,2460060.681442,2460060.687089,2460060.687938,1.049438,72.317483,NaN,15,13.060836,-16.336575,6.831712,12,24,35,2.916466,0,0.004058,0,718.718827,0,693713.951048,832.923654,1030.482158,1020.326480,1030.982158,1028.173520,2023193.186952,452.389342,1422.406836,1422.373076,35991.058594,4472.238841,-5274.780127,1696,6.950101,8.417459,8.195022,8.639895,67.110941,0.994266,1765.277034,1625.723321,1765.777034,422.776679,693713.951048,832.923654,832.866191,10220.897461,1533.444506,-5347.798289,6.713323,8.308493,8.094394,8.522591,80.475513,0.997031
HD113414BessellV3034_cal.fits,1043,0,60060.681731,2460060.681731,2460060.681644,2460060.687291,2460060.688141,1.049684,72.275242,NaN,15,13.060836,-16.336575,6.326673,12,24,35,2.913299,0,0.004050,0,719.406562,0,695234.735132,833.835867,1030.505240,1020.157429,1031.005240,1028.342571,2025426.784298,452.389342,1423.191626,1423.158166,38549.128906,4477.176175,-5275.661114,1756,6.683666,8.370256,8.503765,8.236748,19.115541,0.998352,1765.431745,1625.476012,1765.931745,423.023988,695234.735132,833.835867,833.778880,12617.958008,1536.806176,-5352.124573,5.969680,8.151381,8.214019,8.088742,1.032134,0.999764
HD113414BessellV3035_cal.fits,1044,0,60060.681933,2460060.681933,2460060.681846,2460060.687493,2460060.688343,1.049932,72.232830,NaN,15,13.060836,-16.336575,6.012798,12,24,35,2.911073,0,0.004054,0,718.035874,0,692723.489098,832.328642,1031.059058,1020.331183,1031.559058,1028.168817,2016568.461176,452.389342,1420.076181,1420.042451,43420.460938,4457.594982,-5279.330557,1763,6.088838,8.679772,9.296569,8.062975,16.181020,0.971974,1765.892128,1625.761554,1766.392128,422.738446,692723.489098,832.328642,832.271598,12832.443359,1531.255104,-5353.311216,5.936759,8.545316,9.120418,7.970215,13.204008,0.977618
HD113414BessellV3036_cal.fits,1045,0,60060.682135,2460060.682135,2460060.682049,2460060.687696,2460060.688545,1.050182,72.190199,NaN,15,13.060836,-16.336575,7.002379,12,24,35,2.918268,0,0.004070,0,717.027458,0,690343.906373,830.898003,1021.862748,1020.010836,1022.362748,1028.489164,2014608.349318,452.389342,1419.385981,1419.352013,32673.097656,4453.262183,-5276.568390,1744,7.517149,8.734228,8.780036,8.688419,42.326478,0.987330,1756.611130,1625.376470,1757.111130,423.123530,690343.906373,830.898003,830.840734,9732.349609,1525.995071,-5346.358221,6.487609,8.462099,8.393342,8.530856,50.309841,0.992225
HD113414BessellV3037_cal.fits,1046,0,60060.682339,2460060.682339,2460060.682252,2460060.687899,2460060.688749,1.050435,72.147285,NaN,15,13.060836,-16.336575,6.576397,12,24,35,2.913018,0,0.004052,0,718.824279,0,694127.125989,833.171584,1021.937142,1020.543193,1022.437142,1027.956807,2022004.818235,452.389342,1421.988936,1421.955380,38351.425781,4469.611969,-5277.491449,1713,6.887099,8.447554,8.770649,8.124459,18.900586,0.990655,1756.813960,1625.927212,1757.313960,422.572788,694127.125989,833.171584,833.114258,11520.159180,1534.357823,-5351.409813,6.265694,8.259414,8.533890,7.984938,17.892765,0.993302
HD113414BessellV3038_cal.fits,1047,0,60060.682542,2460060.682542,2460060.682455,2460060.688102,2460060.688952,1.050689,72.104170,NaN,15,13.060836,-16.336575,7.499148,12,24,35,2.907336,0,0.004048,0,718.289103,0,693440.294428,832.759435,1021.645728,1020.434180,1022.145728,1028.065820,2016063.883626,452.389342,1419.898399,1419.864890,29133.902344,4456.479620,-5279.230152,1676,7.916001,8.797260,8.747908,8.846612,68.018430,0.999757,1756.546690,1625.877982,1757.046690,422.622018,693440.294428,832.759435,832.701816,8476.792969,1532.839592,-5352.058262,7.082295,8.563204,8.442695,8.683714,287.829301,0.998800
HD113414BessellV3039_cal.fits,1048,0,60060.682746,2460060.682746,2460060.682659,2460060.688306,2460060.689156,1.050945,72.060880,NaN,15,13.060836,-16.336575,6.273082,12,24,35,2.922882,0,0.004059,0,720.024657,0,695846.464197,834.202673,1020.082414,1020.770166,1020.582414,1027.729834,2033877.428498,452.389342,1426.157437,1426.124056,43277.671875,4495.856200,-5277.565165,1735,6.768236,8.184547,8.162927,8.206166,50.397057,0.999204,1754.873910,1626.150774,1755.373910,422.349226,695846.464197,834.202673,834.145570,13915.722656,1538.158395,-5351.740089,5.777928,8.006196,8.011243,8.001149,321.971205,0.999973
HD113414BessellV3040_cal.fits,1049,0,60060.682947,2460060.682947,2460060.682860,2460060.688507,2460060.689357,1.051199,72.017947,NaN,15,13.060836,-16.336575,5.577160,12,24,35,2.921171,0,0.004069,0,717.820702,0,691696.762905,831.711804,1019.891285,1020.642615,1020.391285,1027.857385,2020564.306101,452.389342,1421.482433,1421.448665,44321.644531,4466.427738,-5279.852289,1713,5.872659,8.262875,8.310694,8.215055,29.504119,0.999495,1754.665970,1625.977742,1755.165970,422.522258,691696.762905,831.711804,831.654378,14013.806641,1528.985541,-5353.557120,5.281662,8.063462,8.090297,8.036627,3.215449,0.999955
HD113414BessellV3041_cal.fits,1050,0,60060.683149,2460060.683149,2460060.683062,2460060.688709,2460060.689559,1.051456,71.974758,NaN,15,13.060836,-16.336575,5.930123,12,24,35,2.929864,0,0.004076,0,718.725255,0,692916.311955,832.444644,1020.745668,1020.964811,1021.245668,1027.535189,2030150.563667,452.389342,1424.850232,1424.816811,41915.296875,4487.618020,-5280.763114,1711,6.244648,8.248691,8.215936,8.281446,49.486638,0.997407,1755.590322,1626.403140,1756.090322,422.096860,692916.311955,832.444644,832.387254,13289.255859,1531.681336,-5349.906829,5.615598,8.005660,7.978353,8.032967,54.152926,0.999528
HD113414BessellV3042_cal.fits,1051,0,60060.683351,2460060.683351,2460060.683264,2460060.688911,2460060.689761,1.051715,71.931330,NaN,15,13.060836,-16.336575,6.258121,12,24,35,2.919795,0,0.004070,0,717.404258,0,690977.352593,831.279128,1020.544394,1020.902774,1021.044394,1027.597226,2017512.357423,452.389342,1420.408447,1420.374796,42054.558594,4459.681450,-5281.513336,1735,6.475041,8.468004,8.619899,8.316109,38.357774,0.975641,1755.341895,1626.293000,1755.841895,422.207000,690977.352593,831.279128,831.221824,11354.133789,1527.395295,-5354.315364,6.041201,8.274280,8.340836,8.207724,41.661899,0.980854
HD113414BessellV3043_cal.fits,1052,0,60060.683553,2460060.683553,2460060.683466,2460060.689113,2460060.689963,1.051975,71.887759,NaN,15,13.060836,-16.336575,6.626829,12,24,35,2.926788,0,0.004073,0,718.572517,0,692807.190220,832.379166,1021.747511,1021.218162,1022.247511,1027.281838,2027699.949845,452.389342,1423.990217,1423.956377,36547.304688,4482.200974,-5277.869783,1692,6.993209,8.479185,8.602430,8.355939,36.735178,0.989565,1756.515616,1626.640143,1757.015616,421.859857,692807.190220,832.379166,832.321637,10918.982422,1531.440124,-5351.421948,6.260450,8.171425,8.217650,8.125199,39.952050,0.995835
HD113414BessellV3044_cal.fits,1053,0,60060.683755,2460060.683755,2460060.683669,2460060.689315,2460060.690165,1.052237,71.844053,NaN,15,13.060836,-16.336575,6.629877,12,24,35,2.927482,0,0.004074,0,718.561583,0,692744.202157,832.341244,1021.403444,1021.184357,1021.903444,1027.315643,2027996.478988,452.389342,1424.094454,1424.060373,37235.675781,4482.856447,-5279.365827,1716,6.997520,8.292698,8.491302,8.094094,21.857751,0.995613,1756.237414,1626.557236,1756.737414,421.942764,692744.202157,832.341244,832.283882,10849.172852,1531.300890,-5350.154314,6.262233,8.080988,8.302534,7.859442,2.537386,0.996974
HD113414BessellV3045_cal.fits,1054,0,60060.683958,2460060.683958,2460060.683871,2460060.689518,2460060.690368,1.052501,71.800180,NaN,15,13.060836,-16.336575,6.548362,12,24,35,2.928633,0,0.004081,0,717.552240,0,690731.022560,831.131541,1021.326966,1021.215626,1021.826966,1027.284374,2022897.622543,452.389342,1422.302881,1422.269230,36173.054688,4471.585500,-5278.378481,1578,6.871435,8.543795,8.639836,8.447753,34.942624,0.995727,1756.139483,1626.526186,1756.639483,421.973814,690731.022560,831.131541,831.073047,10696.740234,1526.850786,-5349.032355,6.225289,8.312083,8.344434,8.279732,38.807972,0.998683
HD113414BessellV3046_cal.fits,1055,0,60060.684160,2460060.684160,2460060.684073,2460060.689720,2460060.690570,1.052766,71.756224,NaN,15,13.060836,-16.336575,6.545670,12,24,35,2.928844,0,0.004085,0,716.997951,0,689651.093052,830.481138,1022.194854,1021.051016,1022.694854,1027.448984,2019880.567790,452.389342,1421.241794,1421.208253,40828.679688,4464.916345,-5275.741461,1702,6.852127,8.525367,8.598957,8.451778,347.649534,0.999639,1756.901098,1626.350687,1757.401098,422.149313,689651.093052,830.481138,830.423548,11950.668945,1524.463618,-5349.431967,6.239212,8.376668,8.421941,8.331395,324.493757,0.998896
HD113414BessellV3047_cal.fits,1056,0,60060.684362,2460060.684362,2460060.684275,2460060.689922,2460060.690772,1.053033,71.712099,NaN,15,13.060836,-16.336575,6.749864,12,24,35,2.922423,0,0.004073,0,717.594054,0,691184.268466,831.403468,1022.633797,1021.748049,1023.133797,1026.751951,2019932.710387,452.389342,1421.260126,1421.226610,36861.121094,4465.031605,-5277.425279,1767,6.987055,8.571366,8.688800,8.453932,10.635101,0.999136,1757.624026,1627.142413,1758.124026,421.357587,691184.268466,831.403468,831.346386,11116.579102,1527.852679,-5348.781852,6.512672,8.428694,8.509930,8.347458,359.315369,0.999628
HD113414BessellV3048_cal.fits,1057,0,60060.684565,2460060.684565,2460060.684478,2460060.690125,2460060.690974,1.053302,71.667767,NaN,15,13.060836,-16.336575,6.434598,12,24,35,2.927978,0,0.004079,0,717.891529,0,691423.246390,831.547509,1024.437100,1021.497215,1024.937100,1027.002785,2024471.870262,452.389342,1422.856046,1422.822692,38419.785156,4475.065351,-5278.360583,1671,6.706553,8.263947,8.291137,8.236757,42.250121,0.995286,1759.273062,1626.861957,1759.773062,421.638043,691423.246390,831.547509,831.489769,11281.262695,1528.380937,-5350.113683,6.162644,8.111937,8.140033,8.083841,39.744842,0.998558
HD113414BessellV3049_cal.fits,1058,0,60060.684767,2460060.684767,2460060.684680,2460060.690327,2460060.691176,1.053571,71.623442,NaN,15,13.060836,-16.336575,6.418609,12,24,35,2.935212,0,0.004082,0,719.019633,0,693162.416260,832.592369,1025.623175,1022.474252,1026.123175,1026.025748,2034578.599185,452.389342,1426.403267,1426.369839,36729.378906,4497.406127,-5276.394313,1735,7.012285,8.256417,8.500181,8.012653,346.640201,0.995637,1760.379046,1627.745179,1760.879046,420.754821,693162.416260,832.592369,832.535155,12059.198242,1532.225346,-5351.217863,5.824934,7.993011,8.098123,7.887899,327.821749,0.996308
HD113414BessellV3050_cal.fits,1059,0,60060.684969,2460060.684969,2460060.684882,2460060.690529,2460060.691379,1.053843,71.578915,NaN,15,13.060836,-16.336575,7.593776,12,24,35,2.919996,0,0.004076,0,716.302794,0,688845.011795,829.995421,1026.113069,1021.975300,1026.613069,1026.524700,2011424.936749,452.389342,1418.263907,1418.230364,28164.931641,4446.225296,-5278.158892,1780,7.956741,8.963975,8.958163,8.969787,46.053994,0.998757,1760.999194,1627.351865,1761.499194,421.148135,688845.011795,829.995421,829.938328,8032.059082,1522.681787,-5352.008345,7.230810,8.717545,8.561038,8.874051,71.753788,0.998007
HD113414BessellV3051_cal.fits,1060,0,60060.685171,2460060.685171,2460060.685084,2460060.690731,2460060.691581,1.054116,71.534252,NaN,15,13.060836,-16.336575,7.524709,12,24,35,2.917758,0,0.004072,0,716.624885,0,689599.882509,830.450295,1028.832776,1022.528842,1029.332776,1025.971158,2012085.654179,452.389342,1418.497016,1418.463085,29849.951172,4447.685803,-5277.219151,1705,7.940699,8.804530,9.070702,8.538358,26.178904,0.990217,1763.650694,1627.816765,1764.150694,420.683235,689599.882509,830.450295,830.392724,8721.729492,1524.350417,-5352.469534,7.108719,8.603582,8.846257,8.360906,24.795341,0.992439
HD113414BessellV3052_cal.fits,1061,0,60060.685375,2460060.685375,2460060.685288,2460060.690935,2460060.691784,1.054393,71.489149,NaN,15,13.060836,-16.336575,6.993317,12,24,35,2.920692,0,0.004095,0,713.246065,0,682937.422494,826.429067,1028.273972,1022.289603,1028.773972,1026.210397,1994649.991062,452.389342,1412.337646,1412.303918,28330.210938,4409.144525,-5277.429314,1745,7.299961,9.044251,9.116884,8.971618,38.220499,0.995307,1763.025862,1627.652099,1763.525862,420.847901,682937.422494,826.429067,826.371494,7904.107910,1509.623147,-5349.827819,6.686673,8.852456,8.857283,8.847629,44.357240,0.997637
HD113414BessellV3053_cal.fits,1062,0,60060.685576,2460060.685576,2460060.685489,2460060.691136,2460060.691986,1.054668,71.444439,NaN,15,13.060836,-16.336575,7.336792,12,24,35,2.924390,0,0.004094,0,714.245568,0,684631.872838,827.453605,1026.699313,1022.692862,1027.199313,1025.807138,2002130.739176,452.389342,1414.983601,1414.949783,27964.478516,4425.680609,-5277.154701,1742,7.849333,9.135804,9.406967,8.864641,32.908464,0.979038,1761.478071,1628.001509,1761.978071,420.498491,684631.872838,827.453605,827.396084,8397.798828,1513.368705,-5349.588771,6.824251,8.854671,8.931095,8.778246,40.015544,0.990059
HD113414BessellV3054_cal.fits,1063,0,60060.685779,2460060.685779,2460060.685692,2460060.691339,2460060.692189,1.054947,71.399215,NaN,15,13.060836,-16.336575,7.417320,12,24,35,2.930370,0,0.004090,0,716.445778,0,688498.008456,829.786540,1026.363247,1023.104054,1026.863247,1025.395946,2017553.682059,452.389342,1420.422977,1420.389359,31286.951172,4459.772798,-5276.093399,1725,8.068748,8.873350,9.431934,8.314766,15.733171,0.978384,1761.220438,1628.489320,1761.720438,420.010680,688498.008456,829.786540,829.729063,8325.365234,1521.914741,-5350.634921,6.765893,8.604533,9.058805,8.150261,12.978676,0.986285
HD113414BessellV3055_cal.fits,1064,0,60060.685980,2460060.685980,2460060.685893,2460060.691540,2460060.692390,1.055225,71.354303,NaN,15,13.060836,-16.336575,7.118271,12,24,35,2.929059,0,0.004098,0,714.753311,0,685326.925232,827.873351,1025.848894,1023.823390,1026.348894,1024.676610,2007363.053103,452.389342,1416.831343,1416.797464,28668.220703,4437.246562,-5275.925766,1785,7.600033,8.910283,9.239475,8.581092,343.129068,0.992126,1760.711598,1629.125645,1761.211598,419.374355,685326.925232,827.873351,827.816144,8709.806641,1514.905108,-5347.209646,6.636509,8.606642,8.770009,8.443274,328.698015,0.993198
HD113414BessellV3056_cal.fits,1065,0,60060.686182,2460060.686182,2460060.686095,2460060.691742,2460060.692592,1.055506,71.308980,NaN,15,13.060836,-16.336575,5.853984,12,24,35,2.932208,0,0.004085,0,717.779679,0,690953.672272,831.264898,1025.767606,1024.004880,1026.267606,1024.495120,2026020.211706,452.389342,1423.400017,1423.366718,44924.097656,4478.487937,-5273.473014,1731,6.218943,8.182522,8.041506,8.323537,69.928237,0.997968,1760.620350,1629.310829,1761.120350,419.189171,690953.672272,831.264898,831.207565,14420.008789,1527.342950,-5349.112023,5.489025,7.983118,7.691900,8.274337,271.302490,0.994680
HD113414BessellV3057_cal.fits,1066,0,60060.686384,2460060.686384,2460060.686297,2460060.691944,2460060.692794,1.055788,71.263573,NaN,15,13.060836,-16.336575,6.182515,12,24,35,2.935919,0,0.004091,0,717.652494,0,690486.746837,830.983867,1026.025189,1024.252841,1026.525189,1024.247159,2027212.955084,452.389342,1423.819057,1423.785519,40348.417969,4481.124479,-5276.351604,1770,6.569212,8.155370,8.502037,7.808702,23.549907,0.984459,1760.768239,1629.657388,1761.268239,418.842612,690486.746837,830.983867,830.926777,12712.585938,1526.310818,-5350.773705,5.795819,7.881872,8.056620,7.707124,27.986357,0.993727
HD113414BessellV3058_cal.fits,1067,0,60060.686587,2460060.686587,2460060.686500,2460060.692147,2460060.692997,1.056073,71.217902,NaN,15,13.060836,-16.336575,6.690437,12,24,35,2.931939,0,0.004094,0,716.172208,0,687878.897197,829.413591,1026.216365,1024.419368,1026.716365,1024.080632,2016819.031468,452.389342,1420.164392,1420.130686,32391.265625,4458.148864,-5274.604303,1672,7.151397,8.578633,9.125469,8.031797,11.805927,0.980797,1761.043571,1629.781633,1761.543571,418.718367,687878.897197,829.413591,829.355710,10011.963867,1520.546205,-5347.374828,6.229477,8.310846,8.717175,7.904517,9.789871,0.989280
HD113414BessellV3059_cal.fits,1068,0,60060.686790,2460060.686790,2460060.686703,2460060.692350,2460060.693200,1.056360,71.172021,NaN,15,13.060836,-16.336575,7.108952,12,24,35,2.935110,0,0.004101,0,715.699510,0,686782.098678,828.751863,1027.069198,1025.065860,1027.569198,1023.434140,2015780.949382,452.389342,1419.798742,1419.765274,34653.000000,4455.854198,-5274.953024,1750,7.512698,8.630042,8.297270,8.962815,288.207002,0.990844,1761.987155,1630.460032,1762.487155,418.039968,686782.098678,828.751863,828.694486,11117.623047,1518.121748,-5347.406724,6.705206,8.336850,7.876823,8.796876,284.487305,0.984183
HD113414BessellV3060_cal.fits,1069,0,60060.686992,2460060.686992,2460060.686905,2460060.692552,2460060.693402,1.056648,71.126201,NaN,15,13.060836,-16.336575,6.577975,12,24,35,2.931383,0,0.004101,0,714.805417,0,685289.046361,827.850875,1027.867297,1025.346945,1028.367297,1023.153055,2008844.736477,452.389342,1417.354135,1417.320264,33937.343750,4440.521802,-5275.308466,1669,6.770370,8.539678,8.846489,8.232866,14.238282,0.993335,1762.621400,1630.772453,1763.121400,417.727547,685289.046361,827.850875,827.792863,9917.077148,1514.821377,-5347.161452,6.385579,8.298491,8.423959,8.173022,23.119820,0.998089
HD113414BessellV3061_cal.fits,1070,0,60060.687195,2460060.687195,2460060.687109,2460060.692755,2460060.693605,1.056939,71.080052,NaN,15,13.060836,-16.336575,7.066611,12,24,35,2.931048,0,0.004102,0,714.529437,0,684779.687881,827.542999,1029.055040,1025.934018,1029.555040,1022.565982,2007122.070925,452.389342,1416.746222,1416.712492,31448.269531,4436.713875,-5274.385757,1719,7.334882,8.703319,9.079323,8.327314,11.995481,0.991089,1763.970045,1631.378900,1764.470045,417.121100,684779.687881,827.542999,827.485325,8130.274414,1513.695448,-5352.056158,6.798339,8.516523,8.747299,8.285746,14.292340,0.996197
HD113414BessellV3062_cal.fits,1071,0,60060.687397,2460060.687397,2460060.687310,2460060.692957,2460060.693806,1.057228,71.034205,NaN,15,13.060836,-16.336575,6.237850,12,24,35,2.929630,0,0.004099,0,714.789701,0,685362.967509,827.895355,1031.190988,1026.052130,1031.690988,1022.447870,2007859.962915,452.389342,1417.006553,1416.972955,40128.968750,4438.344974,-5277.712866,1715,6.491113,8.505279,8.989662,8.020896,0.518903,0.987106,1765.935989,1631.530057,1766.435989,416.969943,685362.967509,827.895355,827.837677,11813.684570,1514.984779,-5352.794061,5.984587,8.284970,8.624918,7.945022,352.666113,0.992828
HD113414BessellV3063_cal.fits,1072,0,60060.687599,2460060.687599,2460060.687512,2460060.693159,2460060.694009,1.057520,70.988017,NaN,15,13.060836,-16.336575,6.261031,12,24,35,2.933513,0,0.004105,0,714.662837,0,684888.738702,827.608666,1032.949311,1026.705144,1033.449311,1021.794856,2009129.761315,452.389342,1417.454706,1417.420785,38441.703125,4441.151845,-5278.402171,1784,6.481874,8.481744,9.009486,7.954002,354.059824,0.983953,1767.748813,1632.053058,1768.248813,416.446942,684888.738702,827.608666,827.551434,10758.277344,1513.936503,-5352.554289,6.040188,8.318460,8.614181,8.022739,344.089192,0.993016
HD113414BessellV3064_cal.fits,1073,0,60060.687801,2460060.687801,2460060.687714,2460060.693361,2460060.694211,1.057814,70.941716,NaN,15,13.060836,-16.336575,6.561584,12,24,35,2.937707,0,0.004099,0,716.738295,0,688622.462490,829.861518,1035.328538,1027.341148,1035.828538,1021.158852,2022970.969466,452.389342,1422.328684,1422.294996,36871.355469,4471.747632,-5278.037735,1728,6.895243,8.285430,8.464757,8.106103,16.393688,0.997351,1770.205647,1632.801953,1770.705647,415.698047,688622.462490,829.861518,829.804067,10456.888672,1522.189845,-5354.690474,6.227925,8.121727,8.187699,8.055756,342.848356,0.999613
HD113414BessellV3065_cal.fits,1074,0,60060.688004,2460060.688004,2460060.687917,2460060.693564,2460060.694413,1.058110,70.895250,NaN,15,13.060836,-16.336575,6.540975,12,24,35,2.919999,0,0.004079,0,715.932047,0,688132.300468,829.566197,1035.550806,1026.918275,1036.050806,1021.581725,2009345.820393,452.389342,1417.530823,1417.497092,38537.480469,4441.629440,-5278.092924,1711,6.742836,8.329238,8.507962,8.150514,25.353980,0.995412,1770.416212,1632.359693,1770.916212,416.140307,688132.300468,829.566197,829.508607,10599.707031,1521.106349,-5352.798707,6.339114,8.177282,8.264712,8.089851,23.740185,0.998999
HD113414BessellV3066_cal.fits,1075,0,60060.688205,2460060.688205,2460060.688118,2460060.693765,2460060.694615,1.058406,70.848905,NaN,15,13.060836,-16.336575,6.016822,12,24,35,2.940466,0,0.004125,0,712.858659,0,681025.733545,825.271620,1026.412409,1028.866373,1026.912409,1019.633627,2002533.249555,452.389342,1415.125904,1415.091932,40818.839844,4426.570352,-5276.568431,1757,6.065168,8.485972,8.197181,8.774763,87.066311,0.995329,1761.317709,1634.245473,1761.817709,414.254527,681025.733545,825.271620,825.214048,10836.244141,1505.397387,-5348.006659,5.968477,8.360463,7.976709,8.744217,274.772978,0.991370
HD113414BessellV3067_cal.fits,1076,0,60060.688407,2460060.688407,2460060.688320,2460060.693967,2460060.694816,1.058704,70.802366,NaN,15,13.060836,-16.336575,7.010419,12,24,35,2.945949,0,0.004133,0,712.747947,0,680492.685877,824.948593,1026.803968,1029.646484,1027.303968,1018.853516,2004696.592322,452.389342,1415.890002,1415.856168,30516.275391,4431.352390,-5276.003402,1760,7.330374,8.652296,8.552280,8.752313,284.460012,0.999303,1761.690005,1635.034334,1762.190005,413.465666,680492.685877,824.948593,824.891019,7955.532715,1504.219093,-5346.993166,6.690465,8.546962,8.301271,8.792653,284.419318,0.995700
